rf;rephrase_expert;PPL_based;0.65;0.6584338083059309;en;wiki;240409_175742
xgb;rephrase_expert;PPL_based;0.6;0.5849589446762685;en;wiki;240409_175742
nn;rephrase_expert;PPL_based;0.6199999999999999;0.6612742330133634;en;wiki;240409_175742
